"id","account_id","legacy_id","ear_tag","ear_tag_loc","tattoo_left","tattoo_right","brand","brand_loc","name","ph_number","ph_number_loc","reg_num","reg_num_2","other_id","other_id_loc","electronic_id","animal_type","sex","category_id","breed_id","horn_status","color_markings","ocv_tattoo","ocv_number","status","pasture_id","sire_animal_id","dam_animal_id","genetic_dam_animal_id","real_dam_animal_id","sire_legacy_id","dam_legacy_id","genetic_dam_legacy_id","breeder_contact_id","birth_date","weaning_date","yearling_date","percent_dam_weight","conception_method","grafted_calf","purchase_date","purchased","purchased_from_contact_id","purchase_price","sale_ticket_id","sale_price","sale_weight","marketing_cost","reason_for_sale","death_date","cause_of_death","asking_price","marketing_comments","mppa","avg_calving_interval","avg_post_partum_interval","last_breeding_date","last_calving_date","current_breeding_status","next_calving_date","pelvic_area","pelvic_horizontal","pelvic_vertical","comments","donor_cow","ai_bull","promote_date","demote_date","birth_weight","weaning_weight","yearling_weight","adj_birth_weight","adj_weaning_weight","adj_yearling_weight","last_tip_to_tip","last_total_horn","last_base","last_composite","last_horn_measure_date","last_weight","last_height","last_bcs","last_weight_date","created_at","updated_at","embryo_recovery_date","nait_number","nlis_number","last_treatment_date","withdrawal_date","castration_date","next_booster_date","breeding_id","pelvic_measure_date","embryo_transfer_date"
"34018748","48210","","36E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079199","24513128","","24513128","","","","1448677","2017-02-15","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","58","","","63","","","","","","","","58","","","2017-02-15","2017-02-15 08:10:42 -0600","2017-09-19 07:03:50 -0500","","","","","","","","21373647","",""
"34028264","48210","","35E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Light Red","","","Active","492651","","22189504","","22189504","","","","1448677","2017-02-15","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","96","","","96","","","","","","","","96","","","2017-02-15","2017-02-15 18:38:54 -0600","2017-09-29 19:55:41 -0500","","","","","","","","21373179","",""
"34028309","48210","","136E-WHITE","LE","","","","","","","","","","","","982000376416825","Calf","Bull","","953217","Polled","Solid Black","","","Active","403501","28165191","22741985","","22741985","","","","1448677","2017-02-15","2017-09-25","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","80","622","","80","580","","","","","","","622","","","2017-09-25","2017-02-15 18:41:45 -0600","2017-09-25 09:24:41 -0500","","","","2017-09-19","","","","20336091","",""
"34039043","48210","","46E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","30892569","28060482","","28060482","","","","1448677","2017-02-16","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","45","","","53","","","","","","","","45","","","2017-02-16","2017-02-16 19:47:54 -0600","2017-02-22 06:27:53 -0600","","","","","","","","20478831","",""
"34039061","48210","","42E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","492651","28079199","24289301","","24289301","","","","1448677","2017-02-16","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","74","","","82","","","","","","","","74","","","2017-02-16","2017-02-16 19:48:38 -0600","2017-09-29 19:56:49 -0500","","","","","","","","21372861","",""
"34039091","48210","","38E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079199","24513161","","24513161","","","","1448677","2017-02-16","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","65","","","70","","","","","","","","65","","","2017-02-16","2017-02-16 19:50:46 -0600","2017-09-19 07:09:06 -0500","","","","","","","","21373677","",""
"34039139","48210","","39E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","28079199","20493472","","20493472","","","","1448677","2017-02-16","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","87","","","89","","","","","","","","87","","","2017-02-16","2017-02-16 19:52:28 -0600","2017-02-16 19:52:29 -0600","","","","","","","","21373122","",""
"34048484","48210","","37E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Light Red","","","Active","403501","28079199","24289376","","24289376","","","","1448677","2017-02-17","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","85","","","93","","","","","","","","85","","","2017-02-17","2017-02-17 11:52:40 -0600","2017-02-17 11:52:40 -0600","","","","","","","","21373620","",""
"34109840","48210","","40E-WHITE","LE","","","","","","","","","","","","","Calf","","","958480","Polled","Solid Black","","","Sold","","22294328","20512942","","20512942","","","","1448677","2017-02-17","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-02-21 07:04:32 -0600","2017-09-19 07:17:39 -0500","","","","","","","","20403606","",""
"34121774","48210","","41E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079199","24513155","","24513155","","","","1448677","2017-02-18","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","83","","","88","","","","","","","","83","","","2017-02-18","2017-02-22 06:18:32 -0600","2017-09-19 07:07:53 -0500","","","","","","","","21373671","",""
"34121777","48210","","44E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Light Red","","","Sold","","28079199","24289328","","24289328","","","","1448677","2017-02-18","","","","NS","false","","false","","","1094778","323.9","205","17.44","","","","","","","","","","","","","","","","","false","false","","","78","","","86","","","","","","","","78","","","2017-02-18","2017-02-22 06:22:58 -0600","2017-05-02 18:06:18 -0500","","","","","","","","21372888","",""
"34121780","48210","","137E-WHITE","LE","","","","","","","","","","","","982000376416823","Calf","Bull","","953217","Polled","Solid Black","","","Active","403501","28079220","21819892","","21819892","","","","1448677","2017-02-19","2017-09-25","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","71","526","","73","519","","","","","","","526","","","2017-09-25","2017-02-22 06:24:18 -0600","2017-09-25 09:24:41 -0500","","","","2017-09-19","","","","20334798","",""
"34121783","48210","","138E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","953217","Polled","Solid Black","","","Dead","","28165191","22741778","","22741778","","","","1448677","2017-02-19","","","","NS","false","","false","","","","","","","","2017-04-15","Found Dead","","","","","","","","","","","","","Found dead with no apparent cause","false","false","","","58","","","58","","","","","","","","58","","","2017-02-19","2017-02-22 06:25:15 -0600","2017-04-20 06:54:40 -0500","","","","","","","","20336082","",""
"34121786","48210","","33-RED","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Dead","","30892569","24503801","","24503801","","","","1448677","2017-02-19","","","","NS","false","","false","","","","","","","","2017-02-19","Born Dead","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-02-22 06:26:10 -0600","2018-02-04 18:55:47 -0600","","","","","","","","20478798","",""
"34136495","48210","","43E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24289373","","24289373","","","","1448677","2017-02-19","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","71","","","79","","","","","","","","71","","","2017-02-19","2017-02-22 14:51:11 -0600","2017-09-19 07:21:18 -0500","","","","","","","","","",""
"34152590","48210","","45E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513179","","24513179","","","","1448677","2017-02-18","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","54","","","59","","","","","","","","54","","","2017-02-18","2017-02-23 06:34:25 -0600","2017-09-19 07:01:34 -0500","","","","","","","","21373689","",""
"34185194","48210","","48E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","30892569","28060491","","28060491","","","","1448677","2017-02-22","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","53","","","61","","","","","","","","53","","","2017-02-22","2017-02-24 07:08:19 -0600","2017-02-24 07:08:19 -0600","","","","","","","","20478840","",""
"34185221","48210","","50E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Black w/Mottled White Face","","","Active","","28079199","22020445","","22020445","","","","1448677","2017-02-22","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","88","","","88","","","","","","","","88","","","2017-02-22","2017-02-24 07:09:47 -0600","2017-03-01 18:42:12 -0600","","","","","","","","22775526","",""
"34185230","48210","","100E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","28079199","27897399","","27897399","","","","1448677","2017-02-22","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","89","","","","","","","","","","","89","","","2017-02-22","2017-02-24 07:11:00 -0600","2017-02-24 07:11:00 -0600","","","","","","","","21373398","",""
"34185239","48210","","51E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","30892569","28060485","","28060485","","","","1448677","2017-02-23","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","55","","","63","","","","","","","","55","","","2017-02-23","2017-02-24 07:12:05 -0600","2017-02-24 07:12:05 -0600","","","","","","","","20478834","",""
"34185260","48210","","52E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid White","","","Active","403501","28079199","20493625","","20493625","","","","1448677","2017-02-23","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","79","","","82","","","","","","","","79","","","2017-02-23","2017-02-24 07:13:19 -0600","2017-03-01 18:42:49 -0600","","","","","","","","21373128","",""
"34187423","48210","","49E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","28079199","19610907","","19610907","","","","1448677","2017-02-22","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","56","","","56","","","","","","","","56","","","2017-02-22","2017-02-24 10:58:40 -0600","2017-02-24 10:58:55 -0600","","","","","","","","21373434","",""
"34187441","48210","","47E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","28079199","19610802","","19610802","","","","1448677","2017-02-19","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","85","","","85","","","","","","","","85","","","2017-02-19","2017-02-24 11:00:29 -0600","2017-02-24 11:00:30 -0600","","","","","","","","21373422","",""
"34314986","48210","","54E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","443994","30892569","28060500","","28060500","","","","1448677","2017-03-01","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","54","","","62","","","","","","","","54","","","2017-03-01","2017-03-01 18:35:01 -0600","2018-01-24 09:10:31 -0600","","","","","","","","20478849","",""
"34315016","48210","","55E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","30892569","28060506","","28060506","","","","1448677","2017-03-01","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","64","","","72","","","","","","","","64","","","2017-03-01","2017-03-01 18:37:41 -0600","2017-03-01 18:37:41 -0600","","","","","","","","20478855","",""
"34315034","48210","","56E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","28079199","22020568","","22020568","","","","1448677","2017-03-01","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","114","","","114","","","","","","","","114","","","2017-03-01","2017-03-01 18:38:53 -0600","2017-03-01 18:38:53 -0600","","","","","","","","21373164","",""
"34441751","48210","","66E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","28079199","22302638","","22302638","","","","1448677","2017-03-10","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","63","","","65","","","","","","","","63","","","2017-03-10","2017-03-11 18:36:08 -0600","2017-03-11 18:36:08 -0600","","","","","","","","21372840","",""
"34442213","48210","","57E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Black w/Mottled White Face","","","Active","403501","30892569","26031119","","26031119","","","","1448677","2017-03-04","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","51","","","59","","","","","","","","51","","","2017-03-04","2017-03-11 19:04:03 -0600","2017-03-11 20:06:36 -0600","","","","","","","","20478825","",""
"34442261","48210","","58C-WHITE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","403501","30892569","25315323","","25315323","","","","1448677","2017-03-04","","","","NS","false","","false","","","","","","","","","","","","","","","2017-12-10","","Exposed","2018-09-21","","","","","false","false","","","49","","","57","","","","","","","","49","","","2017-03-04","2017-03-11 19:09:19 -0600","2018-01-24 09:32:59 -0600","","","","","","","","20478804","",""
"34442507","48210","","59E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","30892569","25873070","","25873070","","","","1448677","2017-03-04","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","59","","","67","","","","","","","","59","","","2017-03-04","2017-03-11 19:39:39 -0600","2017-09-19 06:34:23 -0500","","","","","","","","20478822","",""
"34442522","48210","","60E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Red","","","Active","403501","28079199","24289352","","24289352","","","","1448677","2017-03-04","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","62","","","70","","","","","","","","62","","","2017-03-04","2017-03-11 19:42:44 -0600","2017-03-11 19:42:44 -0600","","","","","","","","21372912","",""
"34442531","48210","","62E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513194","","24513194","","","","1448677","2017-03-05","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","71","","","76","","","","","","","","71","","","2017-03-05","2017-03-11 19:45:16 -0600","2017-09-19 06:58:36 -0500","","","","","","","","21372669","",""
"34442540","48210","","61E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513167","","24513167","","","","1448677","2017-03-05","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","76","","","81","","","","","","","","76","","","2017-03-05","2017-03-11 19:47:17 -0600","2017-09-19 07:06:30 -0500","","","","","","","","21373680","",""
"34442552","48210","","64E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","28079199","19692253","","19692253","","","","1448677","2017-03-06","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","52","","","52","","","","","","","","52","","","2017-03-06","2017-03-11 19:49:23 -0600","2017-03-11 19:49:23 -0600","","","","","","","","21372408","",""
"34442555","48210","","65E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Black w/Mottled White Face","","","Sold","","22294328","24289361","","24289361","","","","1448677","2017-03-07","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","77","","","85","","","","","","","","77","","","2017-03-07","2017-03-11 19:52:35 -0600","2017-09-19 07:17:08 -0500","","","","","","","","20403615","",""
"34442567","48210","","68C-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","30892569","24138989","","24138989","","","","1448677","2017-03-11","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","57","","","65","","","","","","","","57","","","2017-03-11","2017-03-11 19:58:31 -0600","2017-03-11 19:58:31 -0600","","","","","","","","20478786","",""
"34442576","48210","","67E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079199","24513122","","24513122","","","","1448677","2017-03-11","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","63","","","68","","","","","","","","63","","","2017-03-11","2017-03-11 20:00:37 -0600","2017-09-19 07:08:31 -0500","","","","","","","","21373641","",""
"34442642","48210","","53E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513131","","24513131","","","","1448677","2017-03-01","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","86","","","91","","","","","","","","86","","","2017-03-11","2017-03-11 20:19:25 -0600","2017-09-19 07:03:07 -0500","","","","","","","","20403630","",""
"34465559","48210","","71E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","403501","28079199","19610898","","19610898","","","","1448677","2017-03-13","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","76","","","76","","","","","","","","76","","","2017-03-13","2017-03-13 18:04:23 -0500","2017-03-13 18:04:24 -0500","","","","","","","","21373431","",""
"34496306","48210","","73E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24289346","","24289346","","","","1448677","2017-03-15","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","85","","","93","","","","","","","","85","","","2017-03-15","2017-03-15 18:17:10 -0500","2017-09-19 07:11:38 -0500","","","","","","","","21372906","",""
"34496315","48210","","74E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","492651","28079199","24289349","","24289349","","","","1448677","2017-03-15","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","70","","","78","","","","","","","","70","","","2017-03-15","2017-03-15 18:17:49 -0500","2017-09-29 19:39:47 -0500","","","","","","","","21372909","",""
"34545743","48210","","75E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","403501","30892569","25384562","","25384562","","","","1448677","2017-03-16","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","54","","","62","","","","","","","","54","","","2017-03-16","2017-03-19 18:35:39 -0500","2017-03-19 18:52:01 -0500","","","","","","","","20478810","",""
"34545785","48210","","76E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079199","20510275","","20510275","","","","1448677","2017-03-16","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","51","","","56","","","","","","","","51","","","2017-03-16","2017-03-19 18:38:09 -0500","2017-09-19 07:12:09 -0500","","","","","","","","21373143","",""
"34545833","48210","","72E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513182","","24513182","","","","1448677","2017-03-13","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","77","","","82","","","","","","","","77","","","2017-03-13","2017-03-19 18:42:37 -0500","2017-09-19 07:00:52 -0500","","","","","","","","21373692","",""
