"id","animal_id","treatment_date","booster_date","withdrawal_date","category","medication","diagnosis","temperature","administered_by","dosage","route","location","lot_number","serial_number","manufacturer","comments","created_at","updated_at"
"39033501","24289328","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:02 -0500","2016-05-22 17:24:02 -0500"
"39033504","24289331","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:02 -0500","2016-05-22 17:24:02 -0500"
"39033507","24289334","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:02 -0500","2016-05-22 17:24:02 -0500"
"39033510","24289337","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:02 -0500","2016-05-22 17:24:02 -0500"
"39033513","24289340","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:02 -0500","2016-05-22 17:24:02 -0500"
"39033516","24289343","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033519","24289346","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033522","24289349","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033525","24289352","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033528","24289355","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033531","24289358","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033534","24289367","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033537","24289370","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033540","24289373","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033543","24289376","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033546","24289379","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033549","24289382","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033552","24289385","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033555","24289388","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033558","24289397","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033561","24513113","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033564","24513122","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033567","24513125","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033570","24513128","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033573","24513134","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033576","24513137","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033579","24513140","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033582","24513143","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033585","24513146","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033588","24513149","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:03 -0500","2016-05-22 17:24:03 -0500"
"39033591","24513152","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033594","24513155","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033597","24513158","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033600","24513161","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033603","24513167","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033606","24513170","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033609","24513176","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033612","24513179","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033615","24513182","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033618","24513185","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033621","24513188","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033624","24513191","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033627","24513194","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033630","25578134","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033633","25675931","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033636","25759949","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033639","25760039","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:04 -0500","2016-05-22 17:24:04 -0500"
"39033642","25807601","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033645","25823078","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033648","25870592","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033651","25971623","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033654","25984688","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033657","25984700","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033660","26028827","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033663","26028932","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033666","26062430","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033669","26076857","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033675","26303413","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033678","27330190","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033681","27330196","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033684","27330199","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033687","27330208","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033690","27330211","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033693","27330214","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033696","27330226","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033699","27330229","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033702","27897384","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033705","27897393","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033708","27897402","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033711","28341351","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033714","28358352","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:05 -0500","2016-05-22 17:24:05 -0500"
"39033717","28434480","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033720","28453236","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033723","28469601","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033726","28474710","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033729","28475673","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033732","29128011","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033735","29344287","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033738","29359116","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033741","29359122","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033744","29367111","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033747","29400993","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033750","29401005","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033753","29457861","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033756","29696520","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033759","29696709","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033762","29745381","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033765","29767632","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033768","29779866","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033771","29788551","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033774","29793636","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033777","29809692","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033780","29860620","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033783","29860632","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033786","29860647","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033789","29872293","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033792","29890509","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:06 -0500","2016-05-22 17:24:06 -0500"
"39033795","29890512","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:07 -0500","2016-05-22 17:24:07 -0500"
"39033798","29911653","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:07 -0500","2016-05-22 17:24:07 -0500"
"39033801","29919570","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:07 -0500","2016-05-22 17:24:07 -0500"
"39033804","29928903","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:07 -0500","2016-05-22 17:24:07 -0500"
"39033807","29928915","2016-05-22","2016-06-13","2016-06-13","Footrot","Fosgaard","Foot Rot","","","2cc","","","","","","","2016-05-22 17:24:07 -0500","2016-05-22 17:24:07 -0500"
